ID,숙소명,주소,전화번호,편의시설 및 서비스 정보,설명,위도,경도,지역코드,홈페이지
3112,코트야드 바이 메리어트 수원,경기 수원시 영통구 광교호수공원로 320 코트야드 메리어트 수원,031-267-5600,"주차가능, 조식운영, 와이파이, 클럽라운지, 객실금연, 레스토랑, 바, 연회장, 피트니스, 뷔페, 어메니티, 24시간데스크, 유료세탁, 비즈니스","광교중앙역에서 6분, 강남역에서 30분 거리에 위치한 4성급 수원 호텔은 수원컨벤션센터, 갤러리아백화점, 아쿠아리움과 연결되어 있습니다. 비즈니스 회의 및 특별 행사를 위한 스위트룸과 다기능 공간을 포함한 288개의 객실을 제공합니다. 올데이 다이닝레스토랑 수원키친은 4개의 프라이빗 다이닝 룸을 갖추고 있으며 기업 만찬이나 가벼운 가족 축하 행사에 이상적인 장소입니다. 광교 호수 공원 전망을 감상할 수 있는 야외 테라스가 있는 이그제큐티브 라운지에서는 에그 스테이션이 포함된 무료 조식, 해피아워, 하루 종일 다과가 제공됩니다. 럭셔리 라운지 겸 바인 The Lake Tavern에서 휴식을 취하고 상쾌한 기분을 느껴보세요. 시설이 잘 갖춰진 피트니스 센터는 이동 중에도 상쾌함과 활력을 유지하는 데 도움이 될 것입니다. 비즈니스 여행이든 휴가 여행이든, 코트야드 수원에서 기억에 남을 만한 숙박을 만들어보세요.",37.284611,127.057562,31,https://www.marriott.com/en-us/hotels/selcw-courtyard-suwon/overview/
3113,라마다 앙코르 바이 윈덤 김포 한강 호텔,경기 김포시 고촌읍 아라육로152번길 169,0507-1398-2041,"주차가능, 조식운영, 와이파이, 객실금연, 레스토랑, 연회장, 피트니스, 어메니티, 24시간데스크, 유료세탁, 비즈니스, 수화물보관","라마다앙코르 바이윈덤 김포한강호텔은 전세계적인 예약망과 마케팅 시스템을 구비한 세계적인 호텔 브랜드인 라마다와 제휴하여 2019년 3월 김포시 아라육로에 개관하였습니다. 지하 3층부터 지상 14층까지 총 594개 11타입의 객실과 키즈룸, 키즈존, 레스토랑, 연회장, 비즈니스 센터, 휘트니스 센터, 코인 런드리 등의 부대시설로 고객에게 편의와 휴식을 제공하고 있습니다. 14층에 준비된 월풀룸은 자연의 채광이 좋은 인테리어와 여유로운 한강 전경, 탁 트인 시야의 아침.저녁이 펼쳐지는 곳으로 한 폭의 수채화에 채색을 하는 마음으로 자연의 웅장함을 객실에 펼쳐놓았습니다. 김포국제공항과 자동차로 10분거리로 연결되고, 킨텍스와 20분거리에 위치, 경인아라뱃길, 아라마리나 수상레저체험센터, 김포 경인여객터미널이 위치하며 합리적인 가격대의 관광과 힐링을 위한 호텔 상품을 경험할 수 있는 곳입니다.",37.601342,126.785849,31,https://www.ramadagimpohanriver.com/ko/
322,씨마크호텔,강원 강릉시 해안로406번길 2 씨마크호텔,033-650-7000,"스파/월풀/욕조, 주차가능, 야외수영장, 수영장, 조식운영, 와이파이, 바, 피트니스, 뷔페, 어메니티, 수화물보관","강릉 경포의 아름다운 동해바다와 마주하고 있는 씨마크 호텔은 세계적 건축가 리처드 마이어가 설계하고, 최고의 시설과 서비스를 갖춘 국내 최초의 럭스티지(Luxury+Prestige) 호텔 입니다. 씨마크 호텔 서비스의 시작과 끝은 모두 고객의 '진정한 쉼'에 맞춰져 있습니다. 바다를 품은 객실과 제철 식재료로 만든 건강한 음식, 절경을 만끽하는 레저시설 등 천혜의 자연 속에서 본질적인 휴식을 위한 공간을 지향하는 씨마크 호텔. 고객의 휴식이 최고의 순간이 되는 곳, 씨마크 호텔에 오신 여러분을 환영합니다.",37.797952,128.915375,32,https://www.seamarqhotel.com/
323,롯데리조트 속초,강원 속초시 대포항길 186,033-634-1000,"주차가능, 야외수영장, 수영장, 오션뷰, 와이파이, 야외테라스, 객실금연, 피트니스, 어메니티, 24시간 데스크","롯데리조트속초는 여행과 휴식을 꿈꾸는 누구에게나 특별한 경험을 선사하는 리조트로 3면이 바다로 둘러싸인 천혜의 위치해 모든 객실에서 푸른 바다를 보실 수 있습니다. 푸르른 산과 에메랄드 빛 바다가 만드는 푸른 빛의 향연, 롯데리조트속초에서만 누릴 수 있는 자연의 특권입니다.",38.180478,128.612187,32,https://www.lotteresort.com/main/ko/index
324,스카이베이호텔 경포,강원 강릉시 해안로 476,0507-1441-8903,"주차가능, 야외수영장, 수영장, 오션뷰, 조식운영, 와이파이, 야외테라스, 사우나, 객실금연, 레스토랑, 바, 연회장, 피트니스, 뷔페, 어메니티, 24시간 데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","스카이베이 경포 호텔은 한국의 관동팔경의 하나로 최고의 휴양지인 강릉 경포대 앞에 위치해 있습니다. 5성급 호텔로서 객실 538개와 연회장, 스카이 라운지 레스토랑과 바 그리고 고급 스파 시설을갖추고 다양한 서비스를 제공하며, 호텔 전 객실에서는 푸른 동해 바다와 경포 호수의 아름다운 경관을 즐기실 수 있습니다.
스카이베이호텔 경포는 환경보호에 동참하기 위하여 객실 내에 칫솔, 치약, 면도기를 포함한 일회용품을 비치하지 않습니다. 또한 샴푸, 컨디션, 바디워시는 친환경 다회용 제품으로 제공됩니다. 기타 객실 어메니티는 호텔 내 로비층, 1층에 비치된 자판기에서 구매가 가능합니다. 그린 스테이로 발돋움하는 스카이베이호텔경포와 함께 더 나은 지구를 위해 그린 캠페인에 동참 부탁드립니다. ",37.80436,128.907724,32,https://skybay.co.kr/
325,에코빌리지,강원 영월군 영월읍 동강로 716 영월에코빌리지,033-375-6800,"주차가능, 조식운영, 바베큐, 트윈베드, 커피숍, 세미나실","에코빌리지는 휴식, 사람, 햇살, 친환경 체험이 어울려 있는 공간으로 탄소배출을 줄이는 체류형 체험을 통해 휴식에 새로운 의미를 부여합니다. 탄소배출 없는 ‘깨끗한 스물 네 시간’의 경험이 삶의 철학과 방식을 바꾸는 작은 모티브가 되길 제안합니다. 영월에코빌리지는 휴식,사람,햇살,친환경 체험이 어울려 있는 공간으로 탄소배출을 줄이는 체류형 체험을 통해 휴식에 새로운 의미를 부여하는 유스호스텔입니다. 총 18개 객실로 이루어져 있고, 자연으로부터 오는 힘을 체험하는 탄소배출 제로하우스 체험 프로그램을 경험할 수 있습니다.",37.228562,128.510493,32,http://ecovil.kr/
326,하이원 그랜드호텔 컨벤션타워,강원 정선군 사북읍 하이원길 265,1588-7789,"주차가능, 조식운영, 와이파이, 객실금연, 레스토랑, 뷔페, 24시간 데스크, 커피숍, 수화물보관","품격과 기능을 중시한 컨벤션 전문호텔. 대규모 국제회의, 공연, 전시회, 이벤트 전문 공간. 신개념 기능성 호텔로서의 역할을 다하기 위해 호텔 관련 모든 정보의 시스템 구축과 ONE STOP SERVICE 제공에 중점을 둔 호텔입니다. 컨벤션 및 성수기 가족고객 편의를 위해 다양한 유형의 객실을 두루 갖추었습니다. 최상의 만족, 최고의 고객감동을 선사하겠습니다.",37.213488,128.821286,32,https://www.high1.com/hotelncondo/contents.do?key=655
327,하이원 그랜드호텔 메인타워,강원 정선군 사북읍 하이원길 265,1588-7790,"주차가능, 조식운영, 와이파이, 객실금연, 레스토랑, 뷔페, 어메니티, 24시간 데스크, 커피숍","하이원 그랜드호텔(메인타워) 은 최고의 서비스를 부담 없는 가격으로 즐기실 수 있는 스탠다드룸에서 부터 최고라 자부하는 프레지덴셜 룸까지 다양한 스위트 룸을 갖추고 있으며, 고객 분들에게 최상의 만족을 드리기 위해 정성을 다한 객실들로 꾸며져 있습니다.",37.212331,128.821906,32,https://www.high1.com/hotelncondo/contents.do?key=642
328,탑스텐 리조트 동강 시스타,강원 영월군 영월읍 사지막길 160,033-905-2000,"애견동반, 주차가능, 조식운영, 노래방, 와이파이, 객실금연, 연회장, 커피숍","굽이쳐 흐르는 동강의 품 안에서 펼쳐지는 유럽피안 리조트 - 아름다운 자연을 담은 객실에서 편안하고 낭만적인 휴식을 누리십시오.
최고의 자연환경을 자랑하는 동강에서도 가장 아름다운 곳에 위치한 유러피안 스타일의 콘도미니엄으로 주변의 경관을 최대한 살린 휴양지 입니다. 치유와 휴식이 있는 사계절 가족 휴양형 생태체험 힐링스파로 동강을 찾는 고객분들에게 편안하면서도 건강한 휴식을 약속합니다.",37.2179,128.5188,32,https://www.cistar.co.kr/view/viewLink.do?page=homepage/KOR/index/index_r
329,라마다 태백 호텔,강원 태백시 태백산로 4839,033-952-9888,"주차가능, 와이파이, 객실금연, 수화물보관","태백산 아래 첫번째 호텔, 아름다운 자연 속 쉼표가 되어드리겠습니다. 젊은 감각, 새로운 비전, 감동적인 서비스로 여러분들께 한발 더 다가가겠습니다.",37.1319,128.9691,32,https://ramadataebaek.modoo.at/
3210,호텔인터불고 원주,강원 원주시 동부순환로 200 호텔인터불고원주컨벤션호텔,033-769-8114,"스파/월풀/욕조, 주차가능, 조식운영, 수영장, 와이파이, 사우나, 패밀리, 흡연구역, 객실금연, 연회장, 피트니스, 어메니티, 24시간 데스크, 커피숍, 비즈니스, 수화물보관","인터불고 INTER BURGO는 스페인어로 화목한 작은 마을이라는 뜻을 지닌 단어입니다. 강원도 원주시에 위치한 호텔인터불고 원주는 건물 후면의 전체가 각각의 4계절마다 그림같은 절경을 자랑하는 높이 1,288M의 대한민국 16호 국립공원 치악산을 바라보고 있습니다.
도심 속에서 즐길 수 있는 골프장을 보유한 호텔인터불고 원주는 편안함과 안락함을 선사할 145여개의 객실과 매일 신선한 재료로 제공되는 조식 뷔페, 그리고 각종 세미나 및 워크숍, 국제행사 등 성공적인 비즈니스를 위한 연회장과 맞춤형 전문 컨설팅을 통한 품격있는 웨딩홀을 보유한 원주 유일의 컨벤션 호텔입니다.",37.3325,127.9742,32,https://ibwonju.com/
3211,디그니티호텔,강원 양양군 양양읍 일출로 159-5 디그니티호텔,0507-1310-4456,"주차가능, 오션뷰, 조식운영, 와이파이, 객실금연, 레스토랑, 어메니티, 24시간데스크, 커피숍, 수화물보관","당신이 꿈꾸는 이 곳에 동해를 가득품은 아름다운 호텔이 있습니다. 설악의 수려한 경관과 동해의 청정한 해변이 만난 그 곳, 양양. 여행의 가치를 높이는 디그니티 호텔로 당신을 초대합니다. 모던한 가구와 조명의 조화로 매력적이고 현대적인 인테리어를 경험하실 수 있습니다. 편안한 휴식의 시작, 디그니티의 다양한 서비스를 누려보세요.",38.1085,128.6405,32,http://www.dignityhotel.co.kr/
3212,정선 그랜드 인투라온 호텔,강원 정선군 사북읍 지장천로 583,033-590-4002,"애견동반, 주차가능, 파티룸","그랜드 인투라온호텔은 아름다운 자연, 싱그러움과 설레임으로 가득한 강원도 정선 사북에 위치해 있습니다. 그랜드 인투라온호텔은 고객님께 삶의 여유와 활력을 더하는 공간이 될 수 있도록 노력하고 있습니다. 아름다운 자연 속에서 최고의 하루를 선사할 수 있는 휴식처이자, 오랜 기억 속에 남을 수 있는 공간이 되어 드리겠습니다. 전 임직원은 최상의 호텔 서비스에 최선을 다할 것을 약속 드립니다. 강원도 정선의 아름다움을 한 곳에서 담고 즐기실 수 있는 최고의 여유를 만나보세요.",37.2267,128.8124,32,http://intoraon.co.kr/
3213,평창 라마다 호텔&스위트,강원 평창군 대관령면 오목길 107,033-333-1000,"주차가능, 조식운영, 야외수영장, 와이파이, 야외테라스, 사우나, 흡연구역, 객실금연, 레스토랑, 연회장, 피트니스, 뷔페, 어메니티, 24시간데스크, 커피숍, 비즈니스, 수화물보관","라마다 호텔&스위트 강원 평창은 36,000제곱미터의 대지 주변으로 펼쳐지는 평창의 아름다운 풍경에 자연스럽게 녹아드는 건축의 형태를 찾아내기 위하여 고민한 결과물이며, 호텔의 생김새는 끊임없이 이어지는 강원도의 산들이 '평창'의 정체성이자, 아름다움의 근원이라는 생각으로 산들로부터 대지까지 이어지는 강원도 산마루의 형태를 이어 받고 있습니다. 고루포기산의 능경봉을 등지고 대관령을 바라보는 산자락에 위치한 호텔에서는 모든 객실에서 대관령의 아름다운 풍광을 조망할 수 있으며, 저희 라마다 호텔&스위트 강원 평창은 이런 자연속에서 휴식을 즐길 수 있도록 고객우선주의와 정성을 다하는 서비스로 고객 만족을 최우선으로 하는 호텔이 되겠습니다.",37.6598,128.7177,32,http://www.pyeongchangramadahotel.com/
3214,SL호텔 강릉,강원 강릉시 주문진읍 주문로 59 SL호텔 강릉,033-920-1800,"주차가능, 조식운영, 야외수영장, 바페큐, 와이파이, 루프탑, 객실금연, 24시간데스크, 비즈니스","아름다운 동해의 일출과 일몰을 즐길 수 있는 곳, SL호텔강릉
때묻지 않은 옛스러움과 모던함이 함께 조화를 이루는 SL호텔강릉은 지역을 대표하는 특급 호텔로 레저와 비즈니스를 위한 다양한 시설과 품격 있는 서비스를 제공합니다.
아무런 준비 없이 찾아도 머무는 동안 최적의 편안함과 최고의 즐거움을 느낄 수 있는 곳. 선제적이고 유연한 서비스와 끊임없이 새로운 경험들로 잊지 못할 즐거운 여정을 선사합니다.",37.8893,128.8254,32,http://www.slhotelgangneung.co.kr/
3215,세인트존스호텔,강원 강릉시 창해로 307,033-660-9000,"주차가능, 오션뷰, 조식운영, 야외수영장, 와이파이, 사우나, 객실금연, 레스토랑, 연회장, 피트니스, 뷔페, 어메니티, 24시간데스크, 유료세탁, 커피숍, 비즈니스, 수화물보관","다양한 엔터테인먼트와 휴양을 한 곳에서 즐길 수 있는 곳, 세인트존스 호텔
푸른 해송숲과 청정 동해 바다가 만나는 곳에 위치한 세인트존스 호텔은 호텔 내 여유로운 휴양은 물론 다양한 부대시설과 서비스를 경험할 수 있는 복합 문화 공간입니다. 부지 면적은 약 1만여 평, 총 1,091객실로 강원도 내 가장 큰 규모를 자랑하며 다양한 연령층의 고객들이 찾는 강릉의 호캉스 명소로 사랑 받고 있고 있습니다. 세인트존스호텔은 반려견 객실을 포함한 총 19가지 룸타입과 함께 2개의 인피니티풀, 다양한 식음업장, 사우나, 피트니스, 국제 행사와 비즈니스 미팅 뿐만 아니라 웨딩, 가족연을 위한 다양한 연회홀을 갖추고 있습니다.",37.7911,128.9211,32,https://new.stjohns.co.kr/
3216,경포비치관광호텔,강원 강릉시 해안로406번길 17,0507-1434-6699,"주차가능, 조식운영, 야외수영장, 와이파이, 야외테라스, 흡연구역, 객실금연, 레스토랑, 바, 연회장, 피트니스, 어메니티, 24시간데스크, 커피숍, 비즈니스, 수화물보관","경포비치관광호텔은 구)르호텔을 리모델링하여 새롭게 탄생했습니다. 깨끗하고 전망 좋은 객실과 최고급 시설과 다양한 부대시설을 갖추며 편안하고 분위기 있는 펍 레스토랑과 조식을 즐길 수 있는 한식당이 있습니다. 펍 레스토랑은 다양한 게임기와 포켓볼이 구비되어 있어 식사를 이용하시며 오락을 즐기실 수도 있습니다. 호텔 야외에는 매일 수질검사와 소독과 청소를 통한 안전한 야외수영장과 건식사우나가 함께 마주하고 있어 남녀노소 누구나 안전하고 재밌게 이용하도록 되어있습니다. 호텔 지하 별관에는 다양한 부대시설이 있는 GROUND 놀이터가 마련되어있습니다. 아이들이 걱정없이 안전하게 놀 수 있는 키즈놀이터와 트램펄린, 재미있는 기차놀이가 있고 여러 가지 종류의 오락실 게임과 당구장 다양한 보드게임 등이 준비되어 있어 아이와 함께 숙박하시는 부모님들도 안전하고 마음 편한 숙박을 하실 수 있습니다. 별관에는 경포호텔최초 고사양 피시들이 갖춰져 있어 숙박 도중 급한 업무 해결뿐만 아니라 고사양 게임들까지 빠른 속도로 사용하실 수 있습니다. 또 깔끔한 휘트니스 센터도 마련되어있습니다. 호텔 내 KTC다목적 실내 체육관도 있습니다. KTC실내 체육관은 다양한 운동기구와 넓은 실내 농구장뿐만 아니라 깔끔한 샤워장까지 갖추고 있어 운동선수들이 훈련과 휴식을 동시에 할 수 있습니다.",37.799069,128.91357,32,http://www.gyungpobeach.com/
3217,속초 아이파크 스위트호텔,강원 속초시 중앙로 266,033-947-0360,"애견동반, 주차가능, 오션뷰, 수영장, 해수욕장 인근, 공기청정기, 와이파이, 트윈베드, 객실금연, 레스토랑, 연회장, 24시간데스크","차랑 5분거리에 설악산 국립공원이 인접한 쾌적한 자연환경/ 바로 앞 속초등대전망대와 등대해수욕장의 동해 앞바다와 연계한 아름다운 수변경관/ 수도권과 연결하는 고속도로와 국도, KTX역(2026년 예정) 인접/ 동명항, 속초항, 국제크루즈터미널, 여객터미널 등 편리한 교통환경으로 일상의 쉼과 다양한 행사를 개최하기에도 최상의 조건을 갖춘 호텔입니다. 동쪽으로는 동해바다가 눈앞에 펼쳐지는 환상적인 오션뷰, 서쪽으로는 도심과 영랑호가 어우러진 프리미엄 시티뷰, 환상적인 바다전망을 제공하는 전 실 테라스는 탁트인 바다와 함께 휴식의 기쁨을 더해줍니다.",38.213632,128.59677,32,http://iparksuite-sokcho.com/
3218,속초 컨피네스 비치 호텔,강원 속초시 해오름로 171,033-637-9494,"주차가능, 야외테라스, 흡연구역, 객실금연, 24시간데스크, 커피숍, 비즈니스, 수화물보관","푸르른 동해 바다와 설악을 품은 속초, 그곳에서 속초 컨피네스 비치호텔이 New Wave를 선도합니다. 아름다운 일출을 자랑하는 속초해수욕장과 사계절 내내 웅장한 기운을 주는 설악산. 그리고 속초시민들의 야경명소이자 휴식처인 청초호까지. 모든 대자연이 감싸 안고 있는 속초 컨피네스 비치호텔에서 오롯이 나만을 위한 품격 있는 휴식과 포근함을 느껴보세요.",38.189741,128.602354,34,http://www.chonpinesbeach.com/html/main.asp
352,힐튼호텔 경주,경북 경주시 보문로 484-7,054-745-7788,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 공항 셔틀 서비스, 온수 욕조, 스파, 피트니스 센터, 바, 금연","아름다운 보문호수에 자리잡은 힐튼경주는 모던하고 안락한 인테리어로 편안한 휴식을 선사합니다. 시대에 발맞춰 세계 최고의 호텔로 거듭나기 위해 변화와 혁신을 추구하는 힐튼경주가 되겠습니다. 고객 여러분의 끊임없는 관심과 사랑에 감사드리며, 언제나 변함없는 서비스로 고객 여러분께 특별한 감동을 드리기 위해 최선을 다하겠습니다.",35.839926,129.285853,35,https://www.hilton.com/en/hotels/kyohitw-hilton-gyeongju/?SEO_id=GMB-APAC-TW-KYOHITW
363,아난티 남해,경남 남해군 남면 남서대로1179번길 40-109,055-860-0100,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 수영장, 에어컨, 세탁 서비스, 유아 동반 가능, 음식점, 스파, 금연","천혜의 자연환경을 갖춘 아난티 남해는 해양성 기후로 연중 온화한 기온을 유지하는 남해 섬에 있습니다. 월드 트래블 어워드 12회 연속 수상에 빛나는 PGA 스타일의 18홀 골프 코스, 세계적인 수준의 스파 시설과 품격 있는 객실을 갖춘 곳입니다. 특히 객실의 경우 남해의 아름다운 바다, 섬, 골프 코스를 조망할 수 있도록 설계되었으며, 모던하고 고급스러운 인테리어와 함께 넓은 공간으로 고객에게 특별함과 편안함을 제공합니다. 투숙객은 무료 주차장과 계절에 따라 운영되는 야외 수영장도 이용 가능합니다. 또한 리조트 내부의 5개 레스토랑에서 일식 및 한식 등 다양한 요리와 음료를 즐겨 보십시오. 이터널 저니는 1층에 레스토랑과 식품관을, 2층에는 서점과 키즈 존을 포함하고 있습니다.",34.776721,127.851933,36,https://ananti.kr/ko/namhae
364,크라운호텔 창원,경남 창원시 의창구 창원대로363번길 22-5 크라운호텔,055-237-1001,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 에어컨, 세탁 서비스, 비즈니스 센터, 유아 동반 가능, 음식점, 공학 셔틀 서비스, 금연","저희 호텔은 창원시청과 창원역 차량 10분, 창원 중앙역 차량 15분거리로 창원을 방문하시는분들에게 최고의 접근성을 자랑합니다. 또한 더블룸, 트윈룸, 스위트룸, 온돌룸 등 다양한 형태의 객실을 보유하고 있으며 1층 레스토랑에서는 정갈한 개별 1인식 한식 / 양식 스타일로 조식 선택이 가능하며, 사전 결제시 11,000원 이벤트 중 입니다. 또한 신선한 커피와 음료, 디저트를 제공해드리는 카페 363이 운영중 입니다. 업무적 미팅, 기업연회 등 비지니스 업무에 필요한 크라운호텔 창원만의 특별한 공간도 제공해드리고 있어 비지니스로 창원에 방문시 이용하시기에도 적합합니다. 자세한 문의는 호텔 프론트데스크로 연락주시면 친절히 안내해드리겠습니다.",35.237769,128.640091,36,https://www.crownhotel.kr/
365,설리리조트,경남 남해군 미조면 미송로303번안길 3,055-867-8816,"복층, 개별바비큐, 수영장, 체험활동, 투어, 해수욕장, 바닷가, 수상레저, 공용시설, 세미나실, 와이파이","[신축펜션] [개별테라스] [개별바베큐] [ 바다전망][프리미엄 침구] [ 친환경 가구] [야외 수영장] 1. 예약된 인원 외 다른사람의 방문은 불가합니다. 2. 입금대기인 경우 1시간 이내에 입금 부탁드립니다. 1시간 이후 자동 취소됩니다. 3. 입금하신 후 12시간 이내에 예약완료 문자를 전송해드립니다. 4. 체험프로그램 및 낚시, 오션투어는 펜션 문의 바랍니다. 5. 상가동에서는 바비큐에 필요한 신선한 육류를 판매합니다. 6. 산지에서 제공하는 싱싱한 해산물은 펜션에 문의하시면 구매가능합니다.(그날 조업 상황에 따라 상이함) 7. 단체를 위한 무료 홀 대여는 펜션문의 바라며 단체를 위한 치맥데이를 준비중이니 문의바랍니다. 8. 가족및 어린이를 위한 야외 수영장이 준비되어 있습니다. 어린이는 보호자 동반시 입수가능합니다.",34.705483,128.024439,36,http://seollypension.co.kr/
366,하고게스트하우스,경남 통영시 진남아랫길 23-15 하고게스트하우스,010-3716-8116,"무료 와이파이, 무료 아침식사, 무료 주차 가능, 에어컨, 일부 객실 내 주방시설, 금연","HAGO는 '하고 싶은 대로'하고와 '행복(Happy)하고 좋은(Good) 하루여행(One)'이라는 의미에요. HAGO의 장점이라면 깨끗하고 조용하고 편안한 숙소, 여행이야기가 함께하는 카페테리아, 커피가 맛있어지는 테라스, 그리고 아침에는 주인아저씨가 직접 만들어주는 진짜 맛있는 하고토스트가 유명하지요 ^^ HAGO에는 나홀로 여행족, 친구, 커플 등이 많이 찾아주시는데요. 언제나 행복한 여행이 될 수 있도록 친절한 안내를 해드린답니다.",34.831996,128.407855,36,http://www.hago.modoo.at/
357,나무애,경북 경주시 포석로1068번길 25,0507-1339-6067,"무료 와이파이, 무료 아침식사, 반려동물 허용","우리 숙소는 신라천년의 숨결을 느낄 수 있는 대릉원 남쪽 돌담(황리단길 안)에 접하고 있는 100년된 한옥과 양옥이 어우러진 힐링공간입니다. 우리 숙소에는 전통공예 및 도자기전시장, 문화체험공간 등이 마련되어 있어 전통무용을 감상하고, 전통한복, 사물놀이와 윷놀이를 직접 체험할 수 있습니다. 아침식사는 우아한 레스토랑에서 한식(희망할 경우)과 양식을 즐길 수 있습니다. 한편 우리 숙소는 황리단길 중심에 위치하고 있어 주변에는 대릉원, 첨성대, 반월성, 계림, 동궁과 월지, 박물관 등 신라 유적지가 산재하고 있고, 도보로 5분 정도면 갈 수 있습니다. 또한 주변에는 경주식당, 마놀, 1894, 대릉다원, 월성과자, 도솔마을 등 많은 까페와 식당이 있습니다. 그리고 우리 숙소는, KTX 동경주역에서는 시내버스(고속버스터미널 정류장에서 하차후 도보)로 40분 정도, 시외버스 및 고속터미널에서는 도보로 10분 정도 걸리는 등 접근성이 좋은 위치에 있습니다.",35.8359997,129.212266,35,
382,오시아노 리조트호텔,전남 해남군 화원면 시아로 552,오픈 예정,오픈 예정,오픈 예정,34.667808,126.257797,38,
383,여수 베네치아 호텔&리조트,전남 여수시 오동도로 61-13 여수 베네치아 호텔 앤 리조트,061-664-0001,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 유아 동반 가능, 음식점, 피트니스 센터, 금연","여수 관광의 핵심에 위치. 여수 엑스포 공원 내 아쿠아플라넷, 해상 케이블카, 오동도, KTX 여수 엑스포역에 인접해 있으며 풀 스위트, 4계절 온수풀, 건식 사우나와 투숙객 전용으로 이용할 수 있는 엔터테인먼트 센터에서 당구, 탁구, 다트, 오락 시설, 키즈 카페, 노래방, 피트니스 센터 등 다양한 시설들을 이용하실 수 있습니다. 또한 대형 컨벤션 센터, 미팅룸, 레스토랑, 비즈니스 센터, 코인 세탁실, 커피숍, GS편의점 등 다양한 부대시설로 즐겁고 행복한 숙박을 약속 드립니다.",34.745773,127.75173,38,https://www.yeosuvenezia.com/
374,상하농원 파머스 빌리지,전북 고창군 상하면 상하농원길 6-36,0507-1349-6611,"주차, 예약, 무선 인터넷, 남/녀 화장실 구분","우리 아이들에게 농촌의 가치와 먹거리에 대한 소중함을 알려주고자 했던 저희는 농원을 찾아주시는 많은 손님들이 편히 쉬어가실 수 있도록 자연에서 얻은 나무와 돌로 농원의 큰 헛간을 개조하여 작은 텃밭과 테라스가 있는 소박하지만 따뜻한 공간을 만들었습니다. 좋은 사람들과 자연속에서 즐기는 건강한 한 끼 식사, 밤하늘의 별을 볼 수 있는 작은 창이 있는 방. 푸르른 대지와 농촌의 풍경을 담아 잊지 못할 결혼식을 할 수 있는 상하농원 농부들의 정성과 손길이 닿은 파머스빌리지에서 청정한 자연 속의 팜스테이를 즐겨보세요. 바쁘고 지친 일상에서 벗어나 자연을 누릴 수 있는 파머스빌리지로 여러분을 초대합니다.",35.445433,126.452692,37,https://www.sanghafarm.co.kr/hotel/index.jsp
375,아름다운집 한옥게스트하우스,전북 전주시 완산구 최명희길 24-1,010-8870-9171,"무료 와이파이, 무료 아침식사, 유아 동반 가능, 금연",전주한옥마을 숙박 아름다운집은 한옥체험 시설로 전통한옥을 그대로 재현하여 보존되고 있습니다. 전주한옥마을 중심에 위치하고 있어 관광명소들이 가까이에 있어 편리합니다. 조식서비스와 다양한 체험 할인서비스 등을 제공합니다.,35.8160474,127.15,37,http://www.beautifulhouse.kr/
376,정가한옥,전북 전주시 완산구 기린대로 78-3 정가한옥,010-9934-1300,"무료 와이파이, 무료 주차 가능, 에어컨, 유아 동반 가능, 금연","한국관광공사로 부터 한옥체험업 스텐더드 품질인증을 받았고, 전주시에서 인증하는 우수 한옥체험 숙박시설입니다. 국산 편백과 황토를 사용하여 머무르는 내내 상쾌함과 편안함을 느낄 수 있습니다. 또한 직접 세탁 후 햇볕에 말린 침구를 통해 청결함을 느낄 수 있습니다. 더정가스테이는 엘리베이터를 설치하여 고객님들의 편리성을 도모하였습니다.",35.8164651,127.1551871,37,http://www.jeonggahanog.co.kr/
332,더 조선호텔 수안보,충북 충주시 수안보면 조산공원길 99,043-848-8833,"무료 와이파이, 무료 주차 가능, 휠체어 사용 가능, 수영장, 에어컨, 유아 동반 가능, 음식점, 금연",,36.8456999,127.993922,33,http://www.suanbo.co.kr/
392,제주신라호텔,제주 서귀포시 중문관광로72번길 75,064-735-5114,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 온수 욕조, 스파, 피트니스 센터, 바, 금연","휴양지에서의 품격 있는 리조트 호텔 문화를 정착하기 위해 연중 문화 및 엔터테인먼트 프로그램을 고객들에게 제공하고 있는 제주신라호텔은 레저 전문가 서비스 G.A.O.(Guest Activity Organizer), 어덜트 풀, 키즈 캐빈, 글램핑 빌리지, 문라이트 스위밍 등 다양한 시설 및 프로그램을 운영하며 사계절 체재형 리조트로서의 트렌드를 이끌어 가고 있습니다. 누구나 한 번쯤 꿈꾸는 품격 있고 화려한 일상 탈출을 경험하실 수 있습니다.",33.247458,126.408061,39,http://www.shilla.net/jeju/
